
NVIDIA Corporation,Last: 544.43,Change:  1.94
"Date: December 7, 2020, 6:59 PM EST",Bid: 542,Ask: 544.27,Size: 1*1,"Volume: 2,478,620"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Dec 24 2020,NVDA201224C00690000,0.495000004768372,0,0.34,0.57,0,0.5188,0.0193,0.0008,9,690.00,NVDA201224P00690000,150.774993896484,0,144.25,148.15,0,0.6784,-0.9386,0.0015,0
Thu Dec 24 2020,NVDA201224C00700000,0.459999993443489,-0.11,0.3,0.49,10,0.5292,0.0159,0.0006,6150,700.00,NVDA201224P00700000,160.375,0,154.25,158.1,0,0.7061,-0.9418,0.0014,0
Thu Dec 24 2020,NVDA201224C00710000,0.41499999165535,-0.105,0.23,0.43,3,0.5402,0.0131,0.0005,6,710.00,NVDA201224P00710000,170.474998474121,0,164.05,168,0,0.7387,-0.9432,0.0013,0
Thu Dec 24 2020,NVDA201224C00720000,0.324999995529652,-0.045,0.19,0.33,3,0.5483,0.0104,0.0004,19,720.00,NVDA201224P00720000,180.399993896484,0,174.2,177.9,0,0.7445,-0.9511,0.0011,0
Thu Dec 24 2020,NVDA201224C00730000,0.310000002384186,0,0.15,0.37,0,0.5819,0.0113,0.0004,2,730.00,NVDA201224P00730000,191,0,184.15,187.85,0,0.794,-0.9476,0.0011,0
Thu Dec 24 2020,NVDA201224C00740000,0.284999996423721,0.005,0.11,0.21,3,0.5735,0.0077,0.0003,4,740.00,NVDA201224P00740000,200.375,0,194.1,197.75,0,0.8035,-0.9534,0.001,0
Thu Dec 24 2020,NVDA201224C00750000,0.250000007450581,0,0.09,0.33,0,0.6037,0.0082,0.0003,3,750.00,NVDA201224P00750000,210.399993896484,0,204.15,207.7,0,0.8422,-0.9522,0.001,0
Thu Dec 24 2020,NVDA201224C00760000,0.225000005215406,0,0.06,0.22,0,0.6023,0.0061,0.0002,26,760.00,NVDA201224P00760000,220.824996948242,0,214.05,217.6,0,0.8715,-0.953,0.0009,0
Thu Dec 24 2020,NVDA201224C00770000,0.200000006705523,-0.14,0.03,0.14,6,0.6029,0.0046,0.0002,16,770.00,NVDA201224P00770000,230.799995422363,0,224.05,227.55,0,0.8982,-0.9541,0.0009,0
Thu Dec 24 2020,NVDA201224C00780000,0.165000000968575,0,0.01,0.25,0,0.6437,0.0058,0.0002,18,780.00,NVDA201224P00780000,240.625,0,234.1,237.45,0,0.9106,-0.9578,0.0008,0
Thu Dec 24 2020,NVDA201224C00790000,0.12500000372529,0,0.06,0.1,0,0.6299,0.0037,0.0001,1,790.00,NVDA201224P00790000,250.825004577637,0,244,247.4,0,0.9479,-0.9566,0.0008,0
Thu Dec 24 2020,NVDA201224C00800000,0.119999997317791,-0.03,0.01,0.22,26,0.6646,0.0045,0.0002,16,800.00,NVDA201224P00800000,260.5,0,254.05,257.35,0,0.9583,-0.9601,0.0008,0
Thu Dec 24 2020,NVDA201224C00810000,0.114999999292195,0,0,0.2,0,0.6816,0.0043,0.0002,0,810.00,NVDA201224P00810000,270.375,0,264.05,267.25,0,0.9905,-0.9595,0.0007,0
Thu Dec 24 2020,NVDA201224C00820000,0.104999996721745,0,0,0.19,0,0.6611,0.0025,0.0001,1,820.00,NVDA201224P00820000,280.274993896484,0,274.1,277.2,0,1.0172,-0.9599,0.0007,2
Thu Dec 24 2020,NVDA201224C00830000,0.100000001490116,0,0,0.18,0,0.6734,0.0023,0.0001,3,830.00,NVDA201224P00830000,290.5,0,284.1,287.15,0,1.0385,-0.961,0.0007,0
Thu Dec 24 2020,NVDA201224C00840000,0.0949999988079071,0,0,0.17,0,0.7245,0.0035,0.0001,7,840.00,NVDA201224P00840000,300.400009155273,0,294,297.15,0,1.0644,-0.9613,0.0007,0
Thu Dec 24 2020,NVDA201224C00850000,0.0900000035762787,0,0,0.17,0,0.7347,0.0031,0.0001,3,850.00,NVDA201224P00850000,310.5,0,304,307.15,0,1.0795,-0.9632,0.0006,0
Thu Dec 24 2020,NVDA201224C00860000,0.0850000008940697,0,0,0.16,0,0.7554,0.0032,0.0001,50,860.00,NVDA201224P00860000,320.5,0,314.05,317.15,0,1.1049,-0.9633,0.0006,0
Thu Dec 24 2020,NVDA201224C00870000,0.0799999982118606,0,0,0.15,0,0.7673,0.003,0.0001,1,870.00,NVDA201224P00870000,330.5,0,324.05,327.15,0,1.1215,-0.9647,0.0006,0
Thu Dec 24 2020,NVDA201224C00880000,0.0799999982118606,0,0,0.15,0,0.7827,0.0029,0.0001,0,880.00,NVDA201224P00880000,340.524993896484,0,334.05,337.15,0,1.1489,-0.9645,0.0006,0
Thu Dec 24 2020,NVDA201224C00890000,0.0750000029802322,0,0,0.15,0,0.7916,0.0026,0.0001,0,890.00,NVDA201224P00890000,350.5,0,344.05,347.15,0,1.1786,-0.9639,0.0006,0
Thu Dec 24 2020,NVDA201224C00900000,0.0750000029802322,0,0,0.14,0,0.8102,0.0026,0.0001,1,900.00,NVDA201224P00900000,360.474990844727,0,354.05,357.15,0,1.1945,-0.9651,0.0005,0
Thu Dec 24 2020,NVDA201224C00910000,0.0750000029802322,0,0,0.14,0,0.8247,0.0025,0.0001,0,910.00,NVDA201224P00910000,370.474990844727,0,364.05,367.15,0,1.2096,-0.9663,0.0005,0
Thu Dec 24 2020,NVDA201224C00920000,0.0750000029802322,0,0,0.14,0,0.841,0.0025,0.0001,0,920.00,NVDA201224P00920000,380.474990844727,0,374.05,377.15,0,1.236,-0.966,0.0005,0
Thu Dec 24 2020,NVDA201224C00930000,0.0700000002980232,0,0,0.14,0,0.8562,0.0025,0.0001,4,930.00,NVDA201224P00930000,390.449996948242,0,384.05,387.15,0,1.2563,-0.9664,0.0005,0
Thu Dec 24 2020,NVDA201224C00940000,0.0700000002980232,0,0,0.14,0,0.8712,0.0025,0.0001,0,940.00,NVDA201224P00940000,400.474990844727,0,394.05,397.15,0,1.2821,-0.9662,0.0005,0
Thu Dec 24 2020,NVDA201224C00950000,0.0700000002980232,0,0,0.14,0,0.8864,0.0024,0.0001,7,950.00,NVDA201224P00950000,410.449996948242,0,404.05,407.15,0,1.302,-0.9666,0.0005,0
Thu Dec 24 2020,NVDA201224C00960000,0.0700000002980232,0,0,0.14,0,0.9001,0.0024,0.0001,0,960.00,NVDA201224P00960000,420.449996948242,0,414.05,417.15,0,1.3034,-0.969,0.0004,0
Thu Dec 24 2020,NVDA201224C00970000,0.0700000002980232,0,0,0.14,0,0.9073,0.0021,0.0001,10,970.00,NVDA201224P00970000,430.474990844727,0,424.05,427.15,0,1.3378,-0.9676,0.0005,0
Thu Dec 24 2020,NVDA201224C00980000,0.0700000002980232,-0.05,0,0.13,150,0.8634,0.0011,0,169,980.00,NVDA201224P00980000,440.474990844727,0,434.05,437.15,0,1.3567,-0.968,0.0004,0
Thu Dec 31 2020,NVDA201231C00375000,164.424995422363,0,167.45,171.2,0,0.02,1,0.0001,10,375.00,NVDA201231P00375000,0.169999996200204,-0.03,0.02,0.27,1,0.5853,-0.0053,0.0002,0
Thu Dec 31 2020,NVDA201231C00380000,159.474998474121,0,162.45,166.25,0,0.02,1,0.0001,0,380.00,NVDA201231P00380000,0.175000006332994,-0.015,0.02,0.27,8,0.569,-0.0056,0.0002,56
Thu Dec 31 2020,NVDA201231C00385000,154.549995422363,0,157.45,161.25,0,0.02,1,0.0001,0,385.00,NVDA201231P00385000,0.185000000521541,0,0.02,0.27,0,0.5516,-0.0059,0.0002,11
Thu Dec 31 2020,NVDA201231C00390000,149.525001525879,0,152.45,156.4,0,0.02,0.9999,0,5,390.00,NVDA201231P00390000,0.205000005662441,-0.025,0.03,0.28,1,0.5229,-0.0054,0.0002,72
Thu Dec 31 2020,NVDA201231C00395000,144.5,0,147.45,151.4,0,0.02,0.9999,0,0,395.00,NVDA201231P00395000,0.219999998807907,-0.06,0.04,0.29,2,0.5192,-0.0067,0.0003,21
Thu Dec 31 2020,NVDA201231C00400000,139.474998474121,0,142.45,146.45,0,0.02,0.9635,0.0008,25,400.00,NVDA201231P00400000,0.245000001043081,-0.055,0.06,0.31,2,0.5094,-0.0077,0.0003,40
Thu Dec 31 2020,NVDA201231C00405000,134.75,0,137.45,141.5,0,0.02,0.9637,0.0008,0,405.00,NVDA201231P00405000,0.265000000596046,-0.065,0.09,0.33,1,0.4975,-0.0087,0.0003,34
Thu Dec 31 2020,NVDA201231C00410000,129.599998474121,0,132.45,136.35,0,0.02,1,0.0001,1,410.00,NVDA201231P00410000,0.315000005066395,-0.085,0.1,0.36,2,0.4849,-0.0097,0.0004,93
Thu Dec 31 2020,NVDA201231C00415000,124.775001525879,0,127.45,131.2,0,0.02,1,0.0002,0,415.00,NVDA201231P00415000,0.375,0,0.13,0.39,0,0.4761,-0.0113,0.0004,20
Thu Dec 31 2020,NVDA201231C00420000,119.799999237061,0,122.45,126.4,0,0.02,0.9999,0,1,420.00,NVDA201231P00420000,0.439999997615814,-0.14,0.21,0.43,2,0.4723,-0.0138,0.0005,46
Thu Dec 31 2020,NVDA201231C00425000,115.075000762939,0,117.5,121.7,0,0.02,1,0.001,3,425.00,NVDA201231P00425000,0.525000005960464,0,0.25,0.48,0,0.4611,-0.0157,0.0006,14
Thu Dec 31 2020,NVDA201231C00430000,110.200000762939,0,112.55,116.9,0,0.02,1,0.0011,1,430.00,NVDA201231P00430000,0.620000004768372,-0.18,0.31,0.55,2,0.4543,-0.0187,0.0007,78
Thu Dec 31 2020,NVDA201231C00435000,105.375,0,107.55,112,0,0.02,1,0.0012,1,435.00,NVDA201231P00435000,0.734999984502792,0,0.39,0.63,0,0.4432,-0.0212,0.0008,50
Thu Dec 31 2020,NVDA201231C00440000,101,0,104.1,106.9,0,0.02,1,0.0015,0,440.00,NVDA201231P00440000,0.840000003576279,-0.15,0.6,0.73,56,0.4444,-0.0271,0.001,271
Thu Dec 31 2020,NVDA201231C00445000,95.75,0,97.65,102.45,0,0.02,1,0.0014,0,445.00,NVDA201231P00445000,0.974999964237213,-0.135,0.54,0.85,5,0.4376,-0.0321,0.0012,102
Thu Dec 31 2020,NVDA201231C00450000,90.6499977111816,5.85,92.75,96.35,8,0.02,0.9664,0.0013,11,450.00,NVDA201231P00450000,1.18500000238419,-0.225,0.78,0.91,56,0.4222,-0.0352,0.0013,313
Thu Dec 31 2020,NVDA201231C00455000,86.25,0,88,92.4,0,0.02,1,0.0017,1,455.00,NVDA201231P00455000,1.50499999523163,-0.315,1,1.17,33,0.4244,-0.0444,0.0016,216
Thu Dec 31 2020,NVDA201231C00460000,81.4249992370606,5.505,83.2,88,8,0.02,1,0.0019,21,460.00,NVDA201231P00460000,1.79000002145767,-0.44,1.02,1.39,17,0.415,-0.051,0.0018,184
Thu Dec 31 2020,NVDA201231C00465000,77.4249992370606,0,80.25,83.65,0,0.3384,0.9685,0.0015,2,465.00,NVDA201231P00465000,2.17999994754791,-0.48,1.43,1.66,7,0.4121,-0.0614,0.0021,119
Thu Dec 31 2020,NVDA201231C00470000,72.2000007629394,0,73.9,77.25,0,0.02,1,0.0022,14,470.00,NVDA201231P00470000,2.58500003814697,-0.675,1.62,1.84,29,0.406,-0.0717,0.0024,240
Thu Dec 31 2020,NVDA201231C00475000,68.2999992370606,0,70.9,73.65,0,0.3283,0.9516,0.0022,133,475.00,NVDA201231P00475000,3.125,-0.805,2.1,2.27,35,0.4034,-0.0856,0.0028,138
Thu Dec 31 2020,NVDA201231C00480000,62.8249988555908,0,64.9,68,0,0.3033,0.9512,0.0024,10,480.00,NVDA201231P00480000,3.70000004768372,-0.99,2.44,2.69,104,0.4,-0.1005,0.0032,225
Thu Dec 31 2020,NVDA201231C00485000,58.8000011444092,0,62.45,63.4,0,0.339,0.9149,0.0033,130,485.00,NVDA201231P00485000,4.375,-1.015,3.05,3.35,133,0.398,-0.1184,0.0036,175
Thu Dec 31 2020,NVDA201231C00490000,54.375,7.725,56.3,58.9,2,0.3214,0.9063,0.0037,19,490.00,NVDA201231P00490000,5.22499990463257,-1.275,3.55,3.9,194,0.3953,-0.138,0.004,268
Thu Dec 31 2020,NVDA201231C00495000,51.2250003814697,0,53.75,55.75,0,0.347,0.8671,0.0044,17,495.00,NVDA201231P00495000,6.25,-1.5,4.45,4.9,64,0.3946,-0.161,0.0044,128
Thu Dec 31 2020,NVDA201231C00500000,46.7000007629394,1.5,48.2,50.45,8,0.3327,0.8507,0.005,59,500.00,NVDA201231P00500000,7.22499990463257,-1.485,5.15,5.55,74,0.3925,-0.1853,0.0049,283
Thu Dec 31 2020,NVDA201231C00505000,42.875,0,44.4,46.5,0,0.3436,0.815,0.0056,14,505.00,NVDA201231P00505000,8.7000002861023,-1.8,6.15,6.85,29,0.3909,-0.212,0.0053,124
Thu Dec 31 2020,NVDA201231C00510000,39.4500007629394,5.35,42.05,43.6,1,0.353,0.7782,0.006,29,510.00,NVDA201231P00510000,10.0250000953674,-1.925,7.55,8.15,70,0.3928,-0.2425,0.0057,161
Thu Dec 31 2020,NVDA201231C00512500,38.1499996185303,0,38.95,41.1,0,0.3507,0.7631,0.0063,3,512.50,NVDA201231P00512500,10.7249999046326,-1.665,7.9,8.75,1,0.3905,-0.2568,0.0059,40
Thu Dec 31 2020,NVDA201231C00515000,36,0,37.55,39.05,0,0.3453,0.749,0.0066,21,515.00,NVDA201231P00515000,11.625,-1.835,8.6,9.15,18,0.3884,-0.2718,0.0061,41
Thu Dec 31 2020,NVDA201231C00517500,34.625,0.325,35.65,37.5,17,0.3518,0.728,0.0068,30,517.50,NVDA201231P00517500,12.5749998092651,-2.345,9.4,10.4,1,0.3913,-0.2893,0.0063,27
Thu Dec 31 2020,NVDA201231C00520000,33.125,0.975,35.15,35.65,27,0.3522,0.7099,0.007,963,520.00,NVDA201231P00520000,13.5499997138977,-2,10.4,11.2,35,0.3916,-0.3061,0.0064,124
Thu Dec 31 2020,NVDA201231C00522500,31.2249994277954,6.175,32.3,33.9,7,0.3475,0.6934,0.0072,28,522.50,NVDA201231P00522500,14.25,-2.2,11.1,11.55,24,0.3906,-0.3226,0.0066,49
Thu Dec 31 2020,NVDA201231C00525000,29.8999996185303,4.7,31.35,32.25,3,0.3505,0.6732,0.0074,124,525.00,NVDA201231P00525000,15.1500000953674,-2.3,11.95,12.45,12,0.3901,-0.3398,0.0067,112
Thu Dec 31 2020,NVDA201231C00527500,28.4499998092651,0.08,29.2,30.7,2,0.3496,0.6542,0.0076,45,527.50,NVDA201231P00527500,16.3499994277954,-2.59,12.7,13.4,2,0.3899,-0.3573,0.0069,47
Thu Dec 31 2020,NVDA201231C00530000,26.9749994277954,0.625,28,29.5,15,0.3576,0.6325,0.0075,166,530.00,NVDA201231P00530000,17.5500001907349,-2.78,13.75,14.95,18,0.3924,-0.3756,0.0069,124
Thu Dec 31 2020,NVDA201231C00532500,26,3.5,27.4,28.2,6,0.3579,0.6129,0.0077,96,532.50,NVDA201231P00532500,18.75,-1.84,15.05,15.9,2,0.3928,-0.3935,0.007,54
Thu Dec 31 2020,NVDA201231C00535000,24.4499998092651,0.68,25.9,26.25,17,0.3555,0.5937,0.0078,202,535.00,NVDA201231P00535000,19.8500003814697,-2.09,16.15,16.8,17,0.395,-0.4118,0.0071,136
Thu Dec 31 2020,NVDA201231C00537500,22.9250001907349,0.125,23.7,24.95,55,0.3494,0.5744,0.008,160,537.50,NVDA201231P00537500,20.8500003814697,-3.65,17.2,17.7,1,0.3898,-0.4299,0.0072,91
Thu Dec 31 2020,NVDA201231C00540000,21.8499994277954,0.26,22.75,23.7,151,0.3562,0.5536,0.0079,263,540.00,NVDA201231P00540000,22.125,-1.965,18.35,19,35,0.3923,-0.4477,0.0072,108
Thu Dec 31 2020,NVDA201231C00542500,20.9000005722046,0.1,21.95,23,56,0.3624,0.5336,0.0079,86,542.50,NVDA201231P00542500,23.5,-2.52,19.65,20.8,7,0.3974,-0.4658,0.0072,19
Thu Dec 31 2020,NVDA201231C00545000,19.4749994277954,0.195,20.1,21.7,71,0.3635,0.5141,0.0079,108,545.00,NVDA201231P00545000,24.9750003814697,-2.855,20.8,22.15,13,0.3944,-0.484,0.0072,7
Thu Dec 31 2020,NVDA201231C00547500,18.4000005722046,0.05,18.9,20.55,30,0.3603,0.4941,0.0079,136,547.50,NVDA201231P00547500,26.375,-2.765,21.95,23.5,4,0.3943,-0.502,0.0072,4
Thu Dec 31 2020,NVDA201231C00550000,17.4250001907349,1.035,18,18.8,61,0.3579,0.474,0.008,405,550.00,NVDA201231P00550000,27.6750001907349,-5.205,23.25,24.05,1,0.3947,-0.5199,0.0072,33
Thu Dec 31 2020,NVDA201231C00552500,16.4500002861023,-0.2,16.8,18.15,6,0.3633,0.4556,0.0078,31,552.50,NVDA201231P00552500,29.4749994277954,0,24.4,26.4,0,0.3975,-0.5372,0.0072,4
Thu Dec 31 2020,NVDA201231C00555000,15.5750002861023,-0.075,15.8,17.15,10,0.3664,0.4373,0.0077,60,555.00,NVDA201231P00555000,31.125,0,25.8,27.95,0,0.3976,-0.5547,0.0071,17
Thu Dec 31 2020,NVDA201231C00557500,14.6749997138977,-0.055,14.85,15.7,6,0.366,0.4184,0.0076,25,557.50,NVDA201231P00557500,32.6749992370606,0,27.55,29.5,0,0.3966,-0.5723,0.0071,2
Thu Dec 31 2020,NVDA201231C00560000,13.9749999046326,0.575,13.95,14.85,235,0.3657,0.3998,0.0076,154,560.00,NVDA201231P00560000,34.0499992370606,0,29.05,31.15,0,0.4026,-0.5876,0.0069,21
Thu Dec 31 2020,NVDA201231C00565000,12.2000002861023,-0.3,12.3,13.45,18,0.3701,0.3657,0.0073,73,565.00,NVDA201231P00565000,37.8250007629394,0,31.95,34.5,0,0.4009,-0.6214,0.0068,1
Thu Dec 31 2020,NVDA201231C00570000,10.6999998092651,-0.1,10.75,11.9,57,0.3651,0.3288,0.0071,113,570.00,NVDA201231P00570000,41.3250007629394,0,35.3,38.1,0,0.4066,-0.6509,0.0065,7
Thu Dec 31 2020,NVDA201231C00575000,9.5,0.5,9.7,10.5,42,0.3702,0.2988,0.0067,225,575.00,NVDA201231P00575000,44.9250011444092,-2.425,39.85,41.8,17,0.4172,-0.6761,0.0062,4
Thu Dec 31 2020,NVDA201231C00580000,8.25,0.25,8.3,8.85,273,0.3725,0.2689,0.0063,131,580.00,NVDA201231P00580000,48.3500003814697,0,42.75,44.25,0,0.4108,-0.708,0.006,4
Thu Dec 31 2020,NVDA201231C00585000,7.35000014305115,0.25,7.55,8.1,19,0.3766,0.2434,0.006,76,585.00,NVDA201231P00585000,52.9750003814697,0,47.65,49.7,0,0.4264,-0.7265,0.0056,0
Thu Dec 31 2020,NVDA201231C00590000,6.39999985694885,0.15,6.2,6.8,9,0.378,0.2176,0.0056,113,590.00,NVDA201231P00590000,56.8500003814697,0,51.25,53.85,0,0.4152,-0.7584,0.0054,51
Thu Dec 31 2020,NVDA201231C00595000,5.64999985694885,-0.31,5.4,6.15,7,0.3817,0.1942,0.0052,38,595.00,NVDA201231P00595000,60.9500007629394,0,54.45,58.1,0,0.4318,-0.7723,0.005,1
Thu Dec 31 2020,NVDA201231C00600000,4.90000009536743,0,4.75,5.05,332,0.3844,0.1746,0.0048,949,600.00,NVDA201231P00600000,64.8499984741211,0,59,62.5,0,0.4369,-0.7912,0.0047,116
Thu Dec 31 2020,NVDA201231C00605000,4.32500004768372,-0.275,4.05,4.55,9,0.3868,0.1554,0.0044,29,605.00,NVDA201231P00605000,69.8499984741211,0,63.3,66.95,0,0.4419,-0.8088,0.0044,0
Thu Dec 31 2020,NVDA201231C00610000,3.75,-0.1,3.75,4,5,0.3908,0.1391,0.0041,74,610.00,NVDA201231P00610000,74.5,0,68.75,71.5,0,0.4624,-0.8157,0.0041,118
Thu Dec 31 2020,NVDA201231C00620000,2.97500002384186,-0.305,2.67,3.05,31,0.3935,0.108,0.0034,76,620.00,NVDA201231P00620000,83.7999992370606,-8.3,77.8,79.8,1,0.4582,-0.8524,0.0036,2
Thu Dec 31 2020,NVDA201231C00630000,2.30499994754791,-0.085,2.04,2.39,52,0.405,0.088,0.0028,51,630.00,NVDA201231P00630000,93.0250015258789,0,86.1,90.2,0,0.4709,-0.8744,0.0031,0
Thu Dec 31 2020,NVDA201231C00640000,1.8299999833107,0.18,1.57,1.92,5,0.4117,0.0697,0.0023,27,640.00,NVDA201231P00640000,102.349998474121,0,95.5,99.85,0,0.492,-0.8884,0.0028,1
Thu Dec 31 2020,NVDA201231C00650000,1.48000001907349,-0.06,1.23,1.56,4,0.4232,0.0573,0.0019,106,650.00,NVDA201231P00650000,111.950000762939,0,105,109.5,0,0.5057,-0.9036,0.0024,1
Thu Dec 31 2020,NVDA201231C00660000,1.19499999284744,0.165,0.98,1.29,1,0.4328,0.0467,0.0016,11,660.00,NVDA201231P00660000,121.950000762939,0,114.8,119.3,0,0.5297,-0.9112,0.0022,0
Thu Dec 31 2020,NVDA201231C00670000,0.995000004768372,0,0.79,1.09,0,0.4466,0.0397,0.0014,20,670.00,NVDA201231P00670000,131.5,0,124.5,129,0,0.5518,-0.9185,0.002,0
Thu Dec 31 2020,NVDA201231C00680000,0.83500000834465,0.075,0.65,0.91,4,0.4599,0.034,0.0012,13,680.00,NVDA201231P00680000,141.349998474121,0,134.55,138.75,0,0.5735,-0.9247,0.0018,0
Thu Dec 31 2020,NVDA201231C00690000,0.719999998807907,-0.04,0.55,0.79,1,0.4701,0.0284,0.001,26,690.00,NVDA201231P00690000,151.275001525879,0,144.5,148.55,0,0.5868,-0.9329,0.0016,0
Thu Dec 31 2020,NVDA201231C00700000,0.629999995231628,0.02,0.46,0.7,9,0.4816,0.0243,0.0008,94,700.00,NVDA201231P00700000,161.224998474121,0,154.45,158.4,0,0.6235,-0.932,0.0015,2
Fri Jan 08 2021,NVDA210108C00285000,254.699996948242,0,257.4,261.75,0,0.02,0.9492,0.0004,0,285.00,NVDA210108P00285000,0.259999990463257,0,0,0.48,0,0.8894,-0.0049,0.0001,0
Fri Jan 08 2021,NVDA210108C00290000,249.724998474121,0,252.4,256.8,0,0.02,0.9496,0.0004,0,290.00,NVDA210108P00290000,0.264999985694885,0,0,0.48,0,0.8679,-0.005,0.0001,0
Fri Jan 08 2021,NVDA210108C00295000,244.75,0,247.4,251.8,0,0.02,1,0.0004,0,295.00,NVDA210108P00295000,0.270000010728836,0,0,0.49,0,0.8489,-0.0052,0.0001,0
Fri Jan 08 2021,NVDA210108C00300000,239.75,0,242.4,246.85,0,0.02,1,0.0005,0,300.00,NVDA210108P00300000,0.275000005960464,0,0,0.49,0,0.8273,-0.0054,0.0001,0
Fri Jan 08 2021,NVDA210108C00305000,234.25,0,237.4,241.85,0,0.02,1,0.0005,0,305.00,NVDA210108P00305000,0.284999996423721,0,0,0.5,0,0.8082,-0.0056,0.0001,0
Fri Jan 08 2021,NVDA210108C00310000,229.275001525879,0,232.45,236.9,0,0.02,1,0.0005,0,310.00,NVDA210108P00310000,0.294999986886978,0,0,0.51,0,0.7879,-0.0058,0.0001,0
Fri Jan 08 2021,NVDA210108C00315000,224.199996948242,0,227.4,231.9,0,0.02,1,0.0005,0,315.00,NVDA210108P00315000,0.300000011920929,0,0,0.52,0,0.7707,-0.0061,0.0001,0
Fri Jan 08 2021,NVDA210108C00320000,219.174995422363,0,222.4,226.95,0,0.02,1,0.0005,0,320.00,NVDA210108P00320000,0.310000002384186,0,0,0.53,0,0.7506,-0.0063,0.0001,0
Fri Jan 08 2021,NVDA210108C00325000,214.224998474121,0,217.35,222,0,0.02,1,0.0005,0,325.00,NVDA210108P00325000,0.319999992847443,0,0,0.54,0,0.7323,-0.0066,0.0002,0
Fri Jan 08 2021,NVDA210108C00330000,209.375,0,212.35,217,0,0.02,1,0.0005,0,330.00,NVDA210108P00330000,0.33500000834465,0,0,0.56,0,0.7157,-0.007,0.0002,0
Fri Jan 08 2021,NVDA210108C00335000,204.424995422363,0,207.35,212,0,0.02,1,0.0006,0,335.00,NVDA210108P00335000,0.344999998807907,0,0,0.57,0,0.6977,-0.0073,0.0002,0
Fri Jan 08 2021,NVDA210108C00340000,199.274993896484,0,202.35,207,0,0.02,1,0.0006,0,340.00,NVDA210108P00340000,0.354999989271164,0,0.01,0.59,0,0.6831,-0.0078,0.0002,0
Fri Jan 08 2021,NVDA210108C00345000,194.25,0,197.35,202,0,0.02,1,0.0006,0,345.00,NVDA210108P00345000,0.370000004768372,0,0,0.61,0,0.665,-0.0081,0.0002,0
Fri Jan 08 2021,NVDA210108C00350000,189.375,0,192.3,197,0,0.02,1,0.0006,0,350.00,NVDA210108P00350000,0.404999995604157,0,0,0.52,0,0.6343,-0.0074,0.0002,0
Fri Jan 08 2021,NVDA210108C00355000,184.324996948242,0,187.3,192,0,0.02,1,0.0006,0,355.00,NVDA210108P00355000,0.219999998807907,0,0.06,0.32,0,0.5944,-0.006,0.0002,0
Fri Jan 08 2021,NVDA210108C00360000,179.300003051758,0,182.3,187,0,0.02,1,0.0006,0,360.00,NVDA210108P00360000,0.230000007897615,0,0.06,0.32,0,0.5784,-0.0063,0.0002,0
Fri Jan 08 2021,NVDA210108C00365000,174.550003051758,0,177.5,182.35,0,0.02,1,0.0007,0,365.00,NVDA210108P00365000,0.240000002086163,0,0.07,0.33,0,0.5643,-0.0067,0.0002,0
Fri Jan 08 2021,NVDA210108C00370000,169.5,0,172.5,177.4,0,0.02,1,0.0007,0,370.00,NVDA210108P00370000,0.259999990463257,-0.02,0.08,0.34,5,0.5501,-0.0072,0.0002,0
Fri Jan 08 2021,NVDA210108C00375000,164.525001525879,0,167.5,172.45,0,0.02,1,0.0007,0,375.00,NVDA210108P00375000,0.280000001192093,0,0.09,0.36,0,0.5393,-0.008,0.0003,4
Fri Jan 08 2021,NVDA210108C00380000,159.449996948242,0,162.5,167.5,0,0.02,1,0.0008,0,380.00,NVDA210108P00380000,0.310000002384186,0,0.11,0.38,0,0.5266,-0.0087,0.0003,0
Fri Jan 08 2021,NVDA210108C00385000,154.5,0,157.5,162.5,0,0.02,1,0.0008,0,385.00,NVDA210108P00385000,0.349999994039536,0,0.15,0.4,0,0.5158,-0.0097,0.0003,0
Fri Jan 08 2021,NVDA210108C00390000,149.675003051758,0,152.5,157.4,0,0.02,1,0.0008,0,390.00,NVDA210108P00390000,0.389999985694885,0,0.18,0.43,0,0.5065,-0.0109,0.0004,0
Fri Jan 08 2021,NVDA210108C00395000,144.625,0,147.5,152.4,0,0.02,1,0.0009,0,395.00,NVDA210108P00395000,0.439999997615814,0,0.25,0.47,0,0.4982,-0.0123,0.0004,7
Fri Jan 08 2021,NVDA210108C00400000,139.824996948242,1.955,142.5,147.5,2,0.02,1,0.0009,12,400.00,NVDA210108P00400000,0.504999995231628,-0.105,0.29,0.52,4,0.4899,-0.0141,0.0005,2
Fri Jan 08 2021,NVDA210108C00405000,135.475006103516,0,137.5,142.5,0,0.02,1,0.001,0,405.00,NVDA210108P00405000,0.600000008940697,0,0.34,0.57,0,0.4821,-0.0161,0.0005,2
Fri Jan 08 2021,NVDA210108C00410000,130.5,0,132.5,137.5,0,0.02,1,0.001,1,410.00,NVDA210108P00410000,0.694999992847443,-0.155,0.41,0.64,1,0.4746,-0.0185,0.0006,6
Fri Jan 08 2021,NVDA210108C00415000,125.650001525879,8.15,127.55,132.5,1,0.02,1,0.001,0,415.00,NVDA210108P00415000,0.810000002384186,-0.16,0.48,0.72,1,0.4685,-0.0215,0.0007,10
Fri Jan 08 2021,NVDA210108C00420000,120.700000762939,0,122.65,127.5,0,0.02,1,0.0011,1,420.00,NVDA210108P00420000,0.934999972581864,-0.195,0.58,0.82,1,0.4616,-0.0247,0.0008,7
